BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	16	01	καὶ	01,02	Tampoco sucede	expanded
romanos	5	16	02	οὐχ	03	con	direct
romanos	5	16	03	ὡς	06	como	direct
romanos	5	16	04	διʼ	07	con	direct
romanos	5	16	05	ἑνὸς	08	lo	direct
romanos	5	16	06	ἁμαρτήσαντος	09	que	direct
romanos	5	16	07	τὸ	10	vino	direct
romanos	5	16	08	δώρημα·	11	por	direct
romanos	5	16	09	τὸ	19	el	direct
romanos	5	16	10	μὲν	20	juicio	direct
romanos	5	16	11	γὰρ	21	surgió	direct
romanos	5	16	12	κρίμα	22	a	direct
romanos	5	16	13	ἐξ	23	causa	direct
romanos	5	16	14	ἑνὸς	24	de	direct
romanos	5	16	15	εἰς	25	una	direct
romanos	5	16	16	κατάκριμα,	26	transgresión,	direct
romanos	5	16	17	τὸ	27	resultando	direct
romanos	5	16	18	δὲ	28,29	en condenación;	expanded
romanos	5	16	19	χάρισμα	30	pero	direct
romanos	5	16	20	ἐκ	31	la	direct
romanos	5	16	21	πολλῶν	32	dádiva	direct
romanos	5	16	22	παραπτωμάτων	33	surgió	direct
romanos	5	16	23	εἰς	34	a	direct
romanos	5	16	24	δικαίωμα.	35	causa	direct
