BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	15	1	01	Ὀφείλομεν	01	Así	direct
romanos	15	1	02	δὲ	02,03	que, nosotros	expanded
romanos	15	1	03	ἡμεῖς	04	los	direct
romanos	15	1	04	οἱ	13	los	direct
romanos	15	1	05	δυνατοὶ	14	débiles	direct
romanos	15	1	06	τὰ	15	y	direct
romanos	15	1	07	ἀσθενήματα	16	no	direct
romanos	15	1	08	τῶν	17,18	agradarnos a	expanded
romanos	15	1	09	ἀδυνάτων	19	nosotros	direct
romanos	15	1	10	βαστάζειν,	20	mismos.	direct
romanos	15	1	11	καὶ	-	-	missing
romanos	15	1	12	μὴ	-	-	missing
romanos	15	1	13	ἑαυτοῖς	-	-	missing
romanos	15	1	14	ἀρέσκειν.	-	-	missing
