BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	4	18	01	ὃς	01	Abraham	direct
romanos	4	18	02	παρʼ	02	creyó	direct
romanos	4	18	03	ἐλπίδα	03	en	direct
romanos	4	18	04	ἐπʼ	04	esperanza	direct
romanos	4	18	05	ἐλπίδι	05	contra	direct
romanos	4	18	06	ἐπίστευσεν	06	esperanza,	direct
romanos	4	18	07	εἰς	07	a	direct
romanos	4	18	08	τὸ	08	fin	direct
romanos	4	18	09	γενέσθαι	09	de	direct
romanos	4	18	10	αὐτὸν	10	llegar	direct
romanos	4	18	11	πατέρα	11	a	direct
romanos	4	18	12	πολλῶν	12	ser	direct
romanos	4	18	13	ἐθνῶν	13	padre	direct
romanos	4	18	14	κατὰ	14	de	direct
romanos	4	18	15	τὸ	15	muchas	direct
romanos	4	18	16	εἰρημένον·	16	naciones,	direct
romanos	4	18	17	Οὕτως	17	conforme	direct
romanos	4	18	18	ἔσται	18	a	direct
romanos	4	18	19	τὸ	19	lo	direct
romanos	4	18	20	σπέρμα	20	que	direct
romanos	4	18	21	σου·	21	se	direct
