BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	18	01	μὴ	01	no	direct
romanos	11	18	02	κατακαυχῶ	02	seas	direct
romanos	11	18	03	τῶν	03,04	arrogante para	expanded
romanos	11	18	04	κλάδων·	05	con	direct
romanos	11	18	05	εἰ	06,07,08	las ramas. Pero	expanded
romanos	11	18	06	δὲ	06,07,08	las ramas. Pero	shared
romanos	11	18	07	κατακαυχᾶσαι,	09	si	direct
romanos	11	18	08	οὐ	15	no	direct
romanos	11	18	09	σὺ	16	eres	direct
romanos	11	18	10	τὴν	20	la	direct
romanos	11	18	11	ῥίζαν	21	raíz,	direct
romanos	11	18	12	βαστάζεις	22	sino	direct
romanos	11	18	13	ἀλλὰ	23,24	que la	expanded
romanos	11	18	14	ἡ	27	la	direct
romanos	11	18	15	ῥίζα	28	que	direct
romanos	11	18	16	σέ.	29	te	direct
