BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	7	21	01	Εὑρίσκω	01	Así	direct
romanos	7	21	02	ἄρα	02	que,	direct
romanos	7	21	03	τὸν	03	queriendo	direct
romanos	7	21	04	νόμον	04	yo	direct
romanos	7	21	05	τῷ	06	el	direct
romanos	7	21	06	θέλοντι	07	bien,	direct
romanos	7	21	07	ἐμοὶ	08	hallo	direct
romanos	7	21	08	ποιεῖν	09	la	direct
romanos	7	21	09	τὸ	13	el	direct
romanos	7	21	10	καλὸν	14,15,16	mal está presente	expanded
romanos	7	21	11	ὅτι	17	en	direct
romanos	7	21	12	ἐμοὶ	18	mí.	direct
romanos	7	21	13	τὸ	-	-	missing
romanos	7	21	14	κακὸν	-	-	missing
romanos	7	21	15	παράκειται·	-	-	missing
