BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	24	01	τὸ	01	Porque	direct
romanos	2	24	02	γὰρ	02	tal	direct
romanos	2	24	03	ὄνομα	03	como	direct
romanos	2	24	04	τοῦ	04	está	direct
romanos	2	24	05	θεοῦ	05,06	escrito: «EL	expanded
romanos	2	24	06	διʼ	07	NOMBRE	direct
romanos	2	24	07	ὑμᾶς	08	DE	direct
romanos	2	24	08	βλασφημεῖται	09	DIOS	direct
romanos	2	24	09	ἐν	10,11,12	ES BLASFEMADO ENTRE	expanded
romanos	2	24	10	τοῖς	13	LOS	direct
romanos	2	24	11	ἔθνεσιν,	14	GENTILES	direct
romanos	2	24	12	καθὼς	15	POR	direct
romanos	2	24	13	γέγραπται.	16	CAUSA	direct
