BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	4	6	01	καθάπερ	01	Como	direct
romanos	4	6	02	καὶ	02,03	también David	expanded
romanos	4	6	03	Δαυὶδ	04	habla	direct
romanos	4	6	04	λέγει	05	de	direct
romanos	4	6	05	τὸν	06	la	direct
romanos	4	6	06	μακαρισμὸν	07	bendición	direct
romanos	4	6	07	τοῦ	08	que	direct
romanos	4	6	08	ἀνθρώπου	09	viene	direct
romanos	4	6	09	ᾧ	10	sobre	direct
romanos	4	6	10	ὁ	11	el	direct
romanos	4	6	11	θεὸς	12	hombre	direct
romanos	4	6	12	λογίζεται	13	a	direct
romanos	4	6	13	δικαιοσύνην	14	quien	direct
romanos	4	6	14	χωρὶς	15	Dios	direct
romanos	4	6	15	ἔργων·	16	atribuye	direct
