BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	21	01	ἢ	01	¿O	direct
romanos	9	21	02	οὐκ	02	no	direct
romanos	9	21	03	ἔχει	-	-	missing
romanos	9	21	04	ἐξουσίαν	03	tiene	direct
romanos	9	21	05	ὁ	04	el	direct
romanos	9	21	06	κεραμεὺς	05	alfarero	direct
romanos	9	21	07	τοῦ	10	de	direct
romanos	9	21	08	πηλοῦ	11	hacer	direct
romanos	9	21	09	ἐκ	12	de	direct
romanos	9	21	10	τοῦ	13	la	direct
romanos	9	21	11	αὐτοῦ	14	misma	direct
romanos	9	21	12	φυράματος	15	masa	direct
romanos	9	21	13	ποιῆσαι	16	un	direct
romanos	9	21	14	ὃ	17	vaso	direct
romanos	9	21	15	μὲν	18	para	direct
romanos	9	21	16	εἰς	19	uso	direct
romanos	9	21	17	τιμὴν	20	honorable	direct
romanos	9	21	18	σκεῦος	21	y	direct
romanos	9	21	19	ὃ	22	otro	direct
romanos	9	21	20	δὲ	23,24	para uso	expanded
romanos	9	21	21	εἰς	25	ordinario?	direct
romanos	9	21	22	ἀτιμίαν;	-	-	missing
