BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	11	01	εἰ	01,02,03	Pero si el	expanded
romanos	8	11	02	δὲ	01,02,03	Pero si el	shared
romanos	8	11	03	τὸ	04	Espíritu	direct
romanos	8	11	04	πνεῦμα	05	de	direct
romanos	8	11	05	τοῦ	11	de	direct
romanos	8	11	06	ἐγείραντος	12	entre	direct
romanos	8	11	07	⸀τὸν	13	los	direct
romanos	8	11	08	Ἰησοῦν	14	muertos	direct
romanos	8	11	09	ἐκ	15	habita	direct
romanos	8	11	10	νεκρῶν	16	en	direct
romanos	8	11	11	οἰκεῖ	17	ustedes,	direct
romanos	8	11	12	ἐν	18,19,20	el mismo que	expanded
romanos	8	11	13	ὑμῖν,	21	resucitó	direct
romanos	8	11	14	ὁ	22	a	direct
romanos	8	11	15	ἐγείρας	23	Cristo	direct
romanos	8	11	16	⸂ἐκ	24	Jesús	direct
romanos	8	11	17	νεκρῶν	25	de	direct
romanos	8	11	18	Χριστὸν	26	entre	direct
romanos	8	11	19	Ἰησοῦν⸃	27	los	direct
romanos	8	11	20	ζῳοποιήσει	28	muertos,	direct
romanos	8	11	21	καὶ	29,30	también dará	expanded
romanos	8	11	22	τὰ	31	vida	direct
romanos	8	11	23	θνητὰ	32	a	direct
romanos	8	11	24	σώματα	33	sus	direct
romanos	8	11	25	ὑμῶν	-	-	missing
romanos	8	11	26	διὰ	34,35,36	cuerpos mortales por	expanded
romanos	8	11	27	⸂τὸ	37	medio	direct
romanos	8	11	28	ἐνοικοῦν	38	de	direct
romanos	8	11	29	αὐτοῦ	39	Su	direct
romanos	8	11	30	πνεῦμα⸃	40	Espíritu	direct
romanos	8	11	31	ἐν	41,42,43	que habita en	expanded
romanos	8	11	32	ὑμῖν.	44	ustedes.	direct
