BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	23	01	κἀκεῖνοι	01	Y	direct
romanos	11	23	02	δέ,	02	también	direct
romanos	11	23	03	ἐὰν	04	si	direct
romanos	11	23	04	μὴ	05	no	direct
romanos	11	23	05	⸀ἐπιμένωσι	06	permanecen	direct
romanos	11	23	06	τῇ	07,08	en su	expanded
romanos	11	23	07	ἀπιστίᾳ,	09	incredulidad,	direct
romanos	11	23	08	ἐγκεντρισθήσονται·	10	serán	direct
romanos	11	23	09	δυνατὸς	11	injertados,	direct
romanos	11	23	10	γάρ	-	-	missing
romanos	11	23	11	⸂ἐστιν	12	pues	direct
romanos	11	23	12	ὁ	13	poderoso	direct
romanos	11	23	13	θεὸς⸃	14	es	direct
romanos	11	23	14	πάλιν	15	Dios	direct
romanos	11	23	15	ἐγκεντρίσαι	16	para	direct
romanos	11	23	16	αὐτούς.	17	injertarlos	direct
