BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	17	01	⸂Εἰ	01	Pero	direct
romanos	2	17	02	δὲ⸃	02	si	direct
romanos	2	17	03	σὺ	03	tú,	direct
romanos	2	17	04	Ἰουδαῖος	04	que	direct
romanos	2	17	05	ἐπονομάζῃ	05	llevas	direct
romanos	2	17	06	καὶ	06,07	el nombre	expanded
romanos	2	17	07	ἐπαναπαύῃ	08	de	direct
romanos	2	17	08	⸀νόμῳ	09	judío	direct
romanos	2	17	09	καὶ	10,11	y te	expanded
romanos	2	17	10	καυχᾶσαι	12	apoyas	direct
romanos	2	17	11	ἐν	13,14,15	en la ley;	expanded
romanos	2	17	12	θεῷ	16	que	direct
