BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	3	01	οὐ	02	no	direct
romanos	5	3	02	μόνον	03	solo	direct
romanos	5	3	03	δέ,	04	esto,	direct
romanos	5	3	04	ἀλλὰ	05,06	sino que	expanded
romanos	5	3	05	καὶ	07,08	también nos	expanded
romanos	5	3	06	⸀καυχώμεθα	09	gloriamos	direct
romanos	5	3	07	ἐν	10,11,12	en las tribulaciones,	expanded
romanos	5	3	08	ταῖς	13	sabiendo	direct
romanos	5	3	09	θλίψεσιν,	14	que	direct
romanos	5	3	10	εἰδότες	15	la	direct
romanos	5	3	11	ὅτι	16	tribulación	direct
romanos	5	3	12	ἡ	17	produce	direct
romanos	5	3	13	θλῖψις	18	paciencia;	direct
romanos	5	3	14	ὑπομονὴν	-	-	missing
romanos	5	3	15	κατεργάζεται,	-	-	missing
