BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	7	9	01	ἐγὼ	04	yo	direct
romanos	7	9	02	δὲ	05,06	vivía sin	expanded
romanos	7	9	03	ἔζων	07	la	direct
romanos	7	9	04	χωρὶς	08	ley,	direct
romanos	7	9	05	νόμου	09	pero	direct
romanos	7	9	06	ποτέ·	10	al	direct
romanos	7	9	07	ἐλθούσης	11	venir	direct
romanos	7	9	08	δὲ	12,13	el mandamiento,	expanded
romanos	7	9	09	τῆς	14	el	direct
romanos	7	9	10	ἐντολῆς	15	pecado	direct
romanos	7	9	11	ἡ	16	revivió,	direct
romanos	7	9	12	ἁμαρτία	17	y	direct
romanos	7	9	13	ἀνέζησεν,	18	yo	direct
