BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	4	24	01	ἀλλὰ	01,02	sino también	expanded
romanos	4	24	02	καὶ	03,04	por nosotros,	expanded
romanos	4	24	03	διʼ	05	a	direct
romanos	4	24	04	ἡμᾶς	06	quienes	direct
romanos	4	24	05	οἷς	07	será	direct
romanos	4	24	06	μέλλει	08	contada,	direct
romanos	4	24	07	λογίζεσθαι,	09	como	direct
romanos	4	24	08	τοῖς	10	los	direct
romanos	4	24	09	πιστεύουσιν	11	que	direct
romanos	4	24	10	ἐπὶ	12,13,14	creen en Aquel	expanded
romanos	4	24	11	τὸν	15	que	direct
romanos	4	24	12	ἐγείραντα	16	levantó	direct
romanos	4	24	13	Ἰησοῦν	17	de	direct
romanos	4	24	14	τὸν	18	los	direct
romanos	4	24	15	κύριον	19	muertos	direct
romanos	4	24	16	ἡμῶν	22	nuestro	direct
romanos	4	24	17	ἐκ	23	Señor,	direct
romanos	4	24	18	νεκρῶν,	-	-	missing
