BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	1	01	Διὸ	01	Por	direct
romanos	2	1	02	ἀναπολόγητος	02	lo	direct
romanos	2	1	03	εἶ,	03	cual	direct
romanos	2	1	04	ὦ	04	no	direct
romanos	2	1	05	ἄνθρωπε	05	tienes	direct
romanos	2	1	06	πᾶς	06	excusa,	direct
romanos	2	1	07	ὁ	07	oh	direct
romanos	2	1	08	κρίνων·	08	hombre,	direct
romanos	2	1	09	ἐν	09,10,11	quienquiera que seas	expanded
romanos	2	1	10	ᾧ	12	tú	direct
romanos	2	1	11	γὰρ	13	que	direct
romanos	2	1	12	κρίνεις	14	juzgas,	direct
romanos	2	1	13	τὸν	15	pues	direct
romanos	2	1	14	ἕτερον,	16	al	direct
romanos	2	1	15	σεαυτὸν	17	juzgar	direct
romanos	2	1	16	κατακρίνεις,	18	a	direct
romanos	2	1	17	τὰ	19	otro,	direct
romanos	2	1	18	γὰρ	20	a	direct
romanos	2	1	19	αὐτὰ	21	ti	direct
romanos	2	1	20	πράσσεις	22	mismo	direct
romanos	2	1	21	ὁ	23	te	direct
romanos	2	1	22	κρίνων·	24	condenas,	direct
