BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	9	32	01	διὰ	01,02,03	¿Por qué? Porque	expanded
romanos	9	32	02	τί;	04	no	direct
romanos	9	32	03	ὅτι	05	iban	direct
romanos	9	32	04	οὐκ	06	tras	direct
romanos	9	32	05	ἐκ	07	ella	direct
romanos	9	32	06	πίστεως	08	por	direct
romanos	9	32	07	ἀλλʼ	09,10	fe, sino	expanded
romanos	9	32	08	ὡς	11	como	direct
romanos	9	32	09	ἐξ	12	por	direct
romanos	9	32	10	⸀ἔργων·	13	obras.	direct
romanos	9	32	11	⸀προσέκοψαν	14	Tropezaron	direct
romanos	9	32	12	τῷ	15	en	direct
romanos	9	32	13	λίθῳ	16	la	direct
romanos	9	32	14	τοῦ	18	de	direct
romanos	9	32	15	προσκόμματος,	19	tropiezo,	direct
