BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	8	01	Πρῶτον	01	En	direct
romanos	1	8	02	μὲν	02	primer	direct
romanos	1	8	03	εὐχαριστῶ	03	lugar,	direct
romanos	1	8	04	τῷ	04	doy	direct
romanos	1	8	05	θεῷ	05	gracias	direct
romanos	1	8	06	μου	06	a	direct
romanos	1	8	07	διὰ	07,08,09	mi Dios por	expanded
romanos	1	8	08	Ἰησοῦ	10	medio	direct
romanos	1	8	09	Χριστοῦ	11,12	de Jesucristo	expanded
romanos	1	8	10	⸀περὶ	13	por	direct
romanos	1	8	11	πάντων	14	todos	direct
romanos	1	8	12	ὑμῶν,	15	ustedes,	direct
romanos	1	8	13	ὅτι	16	porque	direct
romanos	1	8	14	ἡ	17	por	direct
romanos	1	8	15	πίστις	18	todo	direct
romanos	1	8	16	ὑμῶν	-	-	missing
romanos	1	8	17	καταγγέλλεται	19	el	direct
romanos	1	8	18	ἐν	20,21,22	mundo se habla	expanded
romanos	1	8	19	ὅλῳ	23	de	direct
romanos	1	8	20	τῷ	24	su	direct
romanos	1	8	21	κόσμῳ.	25	fe.	direct
