BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	6	11	01	οὕτως	01	Así	direct
romanos	6	11	02	καὶ	02,03	también ustedes,	expanded
romanos	6	11	03	ὑμεῖς	04	considérense	direct
romanos	6	11	04	λογίζεσθε	05	muertos	direct
romanos	6	11	05	ἑαυτοὺς	06	para	direct
romanos	6	11	06	⸂εἶναι	07	el	direct
romanos	6	11	07	νεκροὺς	08	pecado,	direct
romanos	6	11	08	μὲν⸃	09	pero	direct
romanos	6	11	09	τῇ	10,11	vivos para	expanded
romanos	6	11	10	ἁμαρτίᾳ	12	Dios	direct
romanos	6	11	11	ζῶντας	13	en	direct
romanos	6	11	12	δὲ	14,15	Cristo Jesús.	expanded
romanos	6	11	13	τῷ	-	-	missing
romanos	6	11	14	θεῷ	-	-	missing
romanos	6	11	15	ἐν	-	-	missing
romanos	6	11	16	Χριστῷ	-	-	missing
romanos	6	11	17	⸀Ἰησοῦ.	-	-	missing
