BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	14	19	01	ἄρα	01	Así	direct
romanos	14	19	02	οὖν	02	que	direct
romanos	14	19	03	τὰ	03	procuremos	direct
romanos	14	19	04	τῆς	04	lo	direct
romanos	14	19	05	εἰρήνης	05	que	direct
romanos	14	19	06	διώκωμεν	06	contribuye	direct
romanos	14	19	07	καὶ	07,08	a la	expanded
romanos	14	19	08	τὰ	09	paz	direct
romanos	14	19	09	τῆς	10	y	direct
romanos	14	19	10	οἰκοδομῆς	11	a	direct
romanos	14	19	11	τῆς	12	la	direct
romanos	14	19	12	εἰς	13	edificación	direct
romanos	14	19	13	ἀλλήλους.	14	mutua.	direct
