BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	15	14	01	Πέπεισμαι	01	En	direct
romanos	15	14	02	δέ,	02	cuanto	direct
romanos	15	14	03	ἀδελφοί	05	hermanos	direct
romanos	15	14	04	μου,	06	míos,	direct
romanos	15	14	05	καὶ	07,08	yo mismo	expanded
romanos	15	14	06	αὐτὸς	09	estoy	direct
romanos	15	14	07	ἐγὼ	10	también	direct
romanos	15	14	08	περὶ	11,12,13	convencido de que	expanded
romanos	15	14	09	ὑμῶν,	14	ustedes	direct
romanos	15	14	10	ὅτι	15	están	direct
romanos	15	14	11	καὶ	16,17	llenos de	expanded
romanos	15	14	12	αὐτοὶ	18	bondad,	direct
romanos	15	14	13	μεστοί	19	llenos	direct
romanos	15	14	14	ἐστε	20	de	direct
romanos	15	14	15	ἀγαθωσύνης,	21	todo	direct
romanos	15	14	16	πεπληρωμένοι	22	conocimiento	direct
romanos	15	14	17	⸀πάσης	23	y	direct
romanos	15	14	18	γνώσεως,	24	capaces	direct
romanos	15	14	19	δυνάμενοι	25	también	direct
romanos	15	14	20	καὶ	26,27	de amonestarse	expanded
romanos	15	14	21	⸀ἀλλήλους	28	los	direct
romanos	15	14	22	νουθετεῖν.	29	unos	direct
