BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	26	01	καὶ	01,02	Así, todo	expanded
romanos	11	26	02	οὕτως	03	Israel	direct
romanos	11	26	03	πᾶς	04	será	direct
romanos	11	26	04	Ἰσραὴλ	05	salvo,	direct
romanos	11	26	05	σωθήσεται·	06	tal	direct
romanos	11	26	06	καθὼς	07	como	direct
romanos	11	26	07	γέγραπται·	08	está	direct
romanos	11	26	08	Ἥξει	09	escrito:	direct
romanos	11	26	09	ἐκ	10	«EL	direct
romanos	11	26	10	Σιὼν	11	LIBERTADOR	direct
romanos	11	26	11	ὁ	12	VENDRÁ	direct
romanos	11	26	12	⸀ῥυόμενος,	13	DE	direct
romanos	11	26	13	ἀποστρέψει	14	SIÓN;	direct
romanos	11	26	14	ἀσεβείας	15	APARTARÁ	direct
romanos	11	26	15	ἀπὸ	16	LA	direct
romanos	11	26	16	Ἰακώβ.	17	IMPIEDAD	direct
