BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	21	01	εἰ	01	porque	direct
romanos	11	21	02	γὰρ	02	si	direct
romanos	11	21	03	ὁ	03	Dios	direct
romanos	11	21	04	θεὸς	04	no	direct
romanos	11	21	05	τῶν	05,06	perdonó a	expanded
romanos	11	21	06	κατὰ	07	las	direct
romanos	11	21	07	φύσιν	08	ramas	direct
romanos	11	21	08	κλάδων	09	naturales,	direct
romanos	11	21	09	οὐκ	10	tampoco	direct
romanos	11	21	10	ἐφείσατο,	11	a	direct
romanos	11	21	11	⸀οὐδὲ	12	ti	direct
romanos	11	21	12	σοῦ	13	te	direct
romanos	11	21	13	φείσεται.	14	perdonará.	direct
