BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	11	01	οὐ	02	no	direct
romanos	5	11	02	μόνον	03	solo	direct
romanos	5	11	03	δέ,	04	esto,	direct
romanos	5	11	04	ἀλλὰ	05,06	sino que	expanded
romanos	5	11	05	καὶ	07,08	también nos	expanded
romanos	5	11	06	καυχώμενοι	09	gloriamos	direct
romanos	5	11	07	ἐν	12,13,14	por medio de	expanded
romanos	5	11	08	τῷ	15	nuestro	direct
romanos	5	11	09	θεῷ	16	Señor	direct
romanos	5	11	10	διὰ	17,18,19	Jesucristo, por quien	expanded
romanos	5	11	11	τοῦ	20	ahora	direct
romanos	5	11	12	κυρίου	21,22	hemos recibido	expanded
romanos	5	11	13	ἡμῶν	23	la	direct
romanos	5	11	14	Ἰησοῦ	24	reconciliación.	direct
romanos	5	11	15	Χριστοῦ,	-	-	missing
romanos	5	11	16	διʼ	-	-	missing
romanos	5	11	17	οὗ	-	-	missing
romanos	5	11	18	νῦν	-	-	missing
romanos	5	11	19	τὴν	-	-	missing
romanos	5	11	20	καταλλαγὴν	-	-	missing
romanos	5	11	21	ἐλάβομεν.	-	-	missing
