BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	15	16	01	εἰς	01	para	direct
romanos	15	16	02	τὸ	02	ser	direct
romanos	15	16	03	εἶναί	03	ministro	direct
romanos	15	16	04	με	04	de	direct
romanos	15	16	05	λειτουργὸν	05	Cristo	direct
romanos	15	16	06	⸂Χριστοῦ	06	Jesús	direct
romanos	15	16	07	Ἰησοῦ⸃	07	a	direct
romanos	15	16	08	εἰς	08	los	direct
romanos	15	16	09	τὰ	09	gentiles,	direct
romanos	15	16	10	ἔθνη,	10	ministrando	direct
romanos	15	16	11	ἱερουργοῦντα	11	a	direct
romanos	15	16	12	τὸ	15	el	direct
romanos	15	16	13	εὐαγγέλιον	16	evangelio	direct
romanos	15	16	14	τοῦ	17	de	direct
romanos	15	16	15	θεοῦ,	18	Dios,	direct
romanos	15	16	16	ἵνα	19,20,21,22	a fin de que	expanded
romanos	15	16	17	γένηται	23	la	direct
romanos	15	16	18	ἡ	24	ofrenda	direct
romanos	15	16	19	προσφορὰ	25	que	direct
romanos	15	16	20	τῶν	27,28	de los	expanded
romanos	15	16	21	ἐθνῶν	29	gentiles	direct
romanos	15	16	22	εὐπρόσδεκτος,	30	sea	direct
romanos	15	16	23	ἡγιασμένη	31	aceptable,	direct
romanos	15	16	24	ἐν	32,33,34	santificada por el	expanded
romanos	15	16	25	πνεύματι	35	Espíritu	direct
romanos	15	16	26	ἁγίῳ.	36	Santo.	direct
