BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	2	10	01	δόξα	01	pero	direct
romanos	2	10	02	δὲ	02,03	gloria y	expanded
romanos	2	10	03	καὶ	04,05	honor y	expanded
romanos	2	10	04	τιμὴ	06	paz	direct
romanos	2	10	05	καὶ	07,08	para todo	expanded
romanos	2	10	06	εἰρήνη	09	el	direct
romanos	2	10	07	παντὶ	10	que	direct
romanos	2	10	08	τῷ	11	hace	direct
romanos	2	10	09	ἐργαζομένῳ	12	lo	direct
romanos	2	10	10	τὸ	13	bueno,	direct
romanos	2	10	11	ἀγαθόν,	14	al	direct
romanos	2	10	12	Ἰουδαίῳ	15	judío	direct
romanos	2	10	13	τε	16	primeramente,	direct
romanos	2	10	14	πρῶτον	17	y	direct
romanos	2	10	15	καὶ	18,19	también al	expanded
romanos	2	10	16	Ἕλληνι·	20	griego.	direct
