BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	12	2	01	καὶ	01,02	Y no	expanded
romanos	12	2	02	μὴ	03	se	direct
romanos	12	2	03	⸀συσχηματίζεσθε	04	adapten	direct
romanos	12	2	04	τῷ	05	a	direct
romanos	12	2	05	αἰῶνι	06	este	direct
romanos	12	2	06	τούτῳ,	07	mundo,	direct
romanos	12	2	07	ἀλλὰ	08,09	sino transfórmense	expanded
romanos	12	2	08	⸀μεταμορφοῦσθε	10	mediante	direct
romanos	12	2	09	τῇ	11,12	la renovación	expanded
romanos	12	2	10	ἀνακαινώσει	13	de	direct
romanos	12	2	11	τοῦ	14	su	direct
romanos	12	2	12	⸀νοός,	15	mente,	direct
romanos	12	2	13	εἰς	16	para	direct
romanos	12	2	14	τὸ	17	que	direct
romanos	12	2	15	δοκιμάζειν	18	verifiquen	direct
romanos	12	2	16	ὑμᾶς	19	cuál	direct
romanos	12	2	17	τί	20	es	direct
romanos	12	2	18	τὸ	21	la	direct
romanos	12	2	19	θέλημα	22	voluntad	direct
romanos	12	2	20	τοῦ	23	de	direct
romanos	12	2	21	θεοῦ,	24	Dios:	direct
romanos	12	2	22	τὸ	25	lo	direct
romanos	12	2	23	ἀγαθὸν	26	que	direct
romanos	12	2	24	καὶ	27,28	es bueno	expanded
romanos	12	2	25	εὐάρεστον	29	y	direct
romanos	12	2	26	καὶ	30,31	aceptable y	expanded
romanos	12	2	27	τέλειον.	32	perfecto.	direct
