BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	5	20	01	νόμος	01	La	direct
romanos	5	20	02	δὲ	02,03	ley se	expanded
romanos	5	20	03	παρεισῆλθεν	04	introdujo	direct
romanos	5	20	04	ἵνα	05,06,07,08	para que abundara la	expanded
romanos	5	20	05	πλεονάσῃ	09	transgresión,	direct
romanos	5	20	06	τὸ	12	el	direct
romanos	5	20	07	παράπτωμα·	13	pecado	direct
romanos	5	20	08	οὗ	14	abundó,	direct
romanos	5	20	09	δὲ	15,16	sobreabundó la	expanded
romanos	5	20	10	ἐπλεόνασεν	17	gracia,	direct
romanos	5	20	11	ἡ	-	-	missing
romanos	5	20	12	ἁμαρτία,	-	-	missing
romanos	5	20	13	ὑπερεπερίσσευσεν	-	-	missing
romanos	5	20	14	ἡ	-	-	missing
romanos	5	20	15	χάρις,	-	-	missing
