BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	30	01	οὓς	01	A	direct
romanos	8	30	02	δὲ	02,03	los que	expanded
romanos	8	30	03	προώρισεν,	04	predestinó,	direct
romanos	8	30	04	τούτους	05	a	direct
romanos	8	30	05	καὶ	06,07	esos también	expanded
romanos	8	30	06	ἐκάλεσεν·	08	llamó.	direct
romanos	8	30	07	καὶ	09,10	A los	expanded
romanos	8	30	08	οὓς	11	que	direct
romanos	8	30	09	ἐκάλεσεν,	12	llamó,	direct
romanos	8	30	10	τούτους	13	a	direct
romanos	8	30	11	καὶ	14,15	esos también	expanded
romanos	8	30	12	ἐδικαίωσεν·	16	justificó.	direct
romanos	8	30	13	οὓς	17	A	direct
romanos	8	30	14	δὲ	18,19	los que	expanded
romanos	8	30	15	ἐδικαίωσεν,	20	justificó,	direct
romanos	8	30	16	τούτους	21	a	direct
romanos	8	30	17	καὶ	22,23	esos también	expanded
romanos	8	30	18	ἐδόξασεν.	24	glorificó.	direct
