BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	1	28	01	Καὶ	01	Y	direct
romanos	1	28	02	καθὼς	02	así	direct
romanos	1	28	03	οὐκ	05	no	direct
romanos	1	28	04	ἐδοκίμασαν	06	tuvieron	direct
romanos	1	28	05	τὸν	07	a	direct
romanos	1	28	06	θεὸν	08	bien	direct
romanos	1	28	07	ἔχειν	09	reconocer	direct
romanos	1	28	08	ἐν	10,11,12	a Dios, Dios	expanded
romanos	1	28	09	ἐπιγνώσει,	13	los	direct
romanos	1	28	10	παρέδωκεν	14	entregó	direct
romanos	1	28	11	αὐτοὺς	15	a	direct
romanos	1	28	12	ὁ	16	una	direct
romanos	1	28	13	θεὸς	17	mente	direct
romanos	1	28	14	εἰς	18	depravada,	direct
romanos	1	28	15	ἀδόκιμον	19	para	direct
romanos	1	28	16	νοῦν,	20	que	direct
romanos	1	28	17	ποιεῖν	21	hicieran	direct
romanos	1	28	18	τὰ	22	las	direct
romanos	1	28	19	μὴ	25	no	direct
romanos	1	28	20	καθήκοντα,	26	convienen.	direct
