BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	11	01	Λέγω	01	Digo	direct
romanos	11	11	02	οὖν,	02	entonces:	direct
romanos	11	11	03	μὴ	03	¿Acaso	direct
romanos	11	11	04	ἔπταισαν	04	tropezaron	direct
romanos	11	11	05	ἵνα	05,06,07,08	para caer? ¡De ningún	expanded
romanos	11	11	06	πέσωσιν;	09	modo!	direct
romanos	11	11	07	μὴ	10	Pero	direct
romanos	11	11	08	γένοιτο·	11	por	direct
romanos	11	11	09	ἀλλὰ	12,13	su transgresión	expanded
romanos	11	11	10	τῷ	14	ha	direct
romanos	11	11	11	αὐτῶν	15	venido	direct
romanos	11	11	12	παραπτώματι	16	la	direct
romanos	11	11	13	ἡ	17	salvación	direct
romanos	11	11	14	σωτηρία	18	a	direct
romanos	11	11	15	τοῖς	19	los	direct
romanos	11	11	16	ἔθνεσιν,	20	gentiles,	direct
romanos	11	11	17	εἰς	21	para	direct
romanos	11	11	18	τὸ	22	causarles	direct
romanos	11	11	19	παραζηλῶσαι	23	celos.	direct
romanos	11	11	20	αὐτούς.	-	-	missing
