BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	15	8	01	λέγω	01	Pues	direct
romanos	15	8	02	⸀γὰρ	02	les	direct
romanos	15	8	03	⸀Χριστὸν	03	digo	direct
romanos	15	8	04	διάκονον	04	que	direct
romanos	15	8	05	⸀γεγενῆσθαι	05	Cristo	direct
romanos	15	8	06	περιτομῆς	06	se	direct
romanos	15	8	07	ὑπὲρ	07	hizo	direct
romanos	15	8	08	ἀληθείας	08	servidor	direct
romanos	15	8	09	θεοῦ,	09	de	direct
romanos	15	8	10	εἰς	10	la	direct
romanos	15	8	11	τὸ	11	circuncisión	direct
romanos	15	8	12	βεβαιῶσαι	12	para	direct
romanos	15	8	13	τὰς	13	demostrar	direct
romanos	15	8	14	ἐπαγγελίας	14	la	direct
romanos	15	8	15	τῶν	15,16	verdad de	expanded
romanos	15	8	16	πατέρων,	17	Dios,	direct
