BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	9	01	καὶ	01,02	Y David	expanded
romanos	11	9	02	Δαυὶδ	03	dice:	direct
romanos	11	9	03	λέγει·	04	«SU	direct
romanos	11	9	04	Γενηθήτω	05	BANQUETE	direct
romanos	11	9	05	ἡ	06	SE	direct
romanos	11	9	06	τράπεζα	07	CONVIERTA	direct
romanos	11	9	07	αὐτῶν	08	EN	direct
romanos	11	9	08	εἰς	09	LAZO	direct
romanos	11	9	09	παγίδα	10	Y	direct
romanos	11	9	10	καὶ	11,12	EN TRAMPA,	expanded
romanos	11	9	11	εἰς	13	Y	direct
romanos	11	9	12	θήραν	14	EN	direct
romanos	11	9	13	καὶ	15,16	PIEDRA DE	expanded
romanos	11	9	14	εἰς	17	TROPIEZO	direct
romanos	11	9	15	σκάνδαλον	18	Y	direct
romanos	11	9	16	καὶ	19,20	EN RETRIBUCIÓN	expanded
romanos	11	9	17	εἰς	21	PARA	direct
romanos	11	9	18	ἀνταπόδομα	22	ELLOS.	direct
romanos	11	9	19	αὐτοῖς,	-	-	missing
