BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	6	12	01	Μὴ	01	Por	direct
romanos	6	12	02	οὖν	02	tanto,	direct
romanos	6	12	03	βασιλευέτω	03	no	direct
romanos	6	12	04	ἡ	04	reine	direct
romanos	6	12	05	ἁμαρτία	05	el	direct
romanos	6	12	06	ἐν	06,07,08	pecado en su	expanded
romanos	6	12	07	τῷ	09	cuerpo	direct
romanos	6	12	08	θνητῷ	10	mortal	direct
romanos	6	12	09	ὑμῶν	-	-	missing
romanos	6	12	10	σώματι	11	para	direct
romanos	6	12	11	εἰς	12	que	direct
romanos	6	12	12	τὸ	13	ustedes	direct
romanos	6	12	13	⸀ὑπακούειν	14	no	direct
romanos	6	12	14	ταῖς	15	obedezcan	direct
romanos	6	12	15	ἐπιθυμίαις	16	a	direct
romanos	6	12	16	αὐτοῦ,	17	sus	direct
