BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	3	27	01	Ποῦ	01	¿Dónde	direct
romanos	3	27	02	οὖν	02	está,	direct
romanos	3	27	03	ἡ	04	la	direct
romanos	3	27	04	καύχησις;	05	jactancia?	direct
romanos	3	27	05	ἐξεκλείσθη.	06	Queda	direct
romanos	3	27	06	διὰ	07,08,09	excluida. ¿Por cuál	expanded
romanos	3	27	07	ποίου	10	ley?	direct
romanos	3	27	08	νόμου;	11	¿La	direct
romanos	3	27	09	τῶν	12,13	de las	expanded
romanos	3	27	10	ἔργων;	14	obras?	direct
romanos	3	27	11	οὐχί,	15	No,	direct
romanos	3	27	12	ἀλλὰ	16,17	sino por	expanded
romanos	3	27	13	διὰ	18,19,20	la ley de	expanded
romanos	3	27	14	νόμου	21	la	direct
romanos	3	27	15	πίστεως.	22	fe.	direct
