BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	32	01	συνέκλεισεν	01	Porque	direct
romanos	11	32	02	γὰρ	02	Dios	direct
romanos	11	32	03	ὁ	03	ha	direct
romanos	11	32	04	θεὸς	04	encerrado	direct
romanos	11	32	05	τοὺς	05	a	direct
romanos	11	32	06	πάντας	06	todos	direct
romanos	11	32	07	εἰς	07	en	direct
romanos	11	32	08	ἀπείθειαν	08	desobediencia	direct
romanos	11	32	09	ἵνα	09,10,11,12	para mostrar misericordia a	expanded
romanos	11	32	10	τοὺς	13	todos.	direct
romanos	11	32	11	πάντας	-	-	missing
romanos	11	32	12	ἐλεήσῃ.	-	-	missing
