BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	6	3	01	ἢ	01	¿O	direct
romanos	6	3	02	ἀγνοεῖτε	02	no	direct
romanos	6	3	03	ὅτι	05	que	direct
romanos	6	3	04	ὅσοι	06	todos	direct
romanos	6	3	05	ἐβαπτίσθημεν	07	los	direct
romanos	6	3	06	εἰς	08	que	direct
romanos	6	3	07	Χριστὸν	09	hemos	direct
romanos	6	3	08	Ἰησοῦν	10	sido	direct
romanos	6	3	09	εἰς	11	bautizados	direct
romanos	6	3	10	τὸν	12	en	direct
romanos	6	3	11	θάνατον	13	Cristo	direct
romanos	6	3	12	αὐτοῦ	14	Jesús,	direct
romanos	6	3	13	ἐβαπτίσθημεν;	15	hemos	direct
