BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	11	12	01	εἰ	01,02,03	Y si su	expanded
romanos	11	12	02	δὲ	01,02,03	Y si su	shared
romanos	11	12	03	τὸ	08	el	direct
romanos	11	12	04	παράπτωμα	09	mundo,	direct
romanos	11	12	05	αὐτῶν	10	y	direct
romanos	11	12	06	πλοῦτος	11	su	direct
romanos	11	12	07	κόσμου	12	fracaso	direct
romanos	11	12	08	καὶ	13,14	es riqueza	expanded
romanos	11	12	09	τὸ	15	para	direct
romanos	11	12	10	ἥττημα	16	los	direct
romanos	11	12	11	αὐτῶν	17	gentiles,	direct
romanos	11	12	12	πλοῦτος	18	¡cuánto	direct
romanos	11	12	13	ἐθνῶν,	19	más	direct
romanos	11	12	14	πόσῳ	20	será	direct
romanos	11	12	15	μᾶλλον	21	su	direct
romanos	11	12	16	τὸ	22	plenitud!	direct
romanos	11	12	17	πλήρωμα	-	-	missing
romanos	11	12	18	αὐτῶν.	-	-	missing
