BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	8	4	01	ἵνα	01,02,03,04	para que el requisito	expanded
romanos	8	4	02	τὸ	05	de	direct
romanos	8	4	03	δικαίωμα	06	la	direct
romanos	8	4	04	τοῦ	07	ley	direct
romanos	8	4	05	νόμου	08	se	direct
romanos	8	4	06	πληρωθῇ	09	cumpliera	direct
romanos	8	4	07	ἐν	10,11,12	en nosotros, que	expanded
romanos	8	4	08	ἡμῖν	13	no	direct
romanos	8	4	09	τοῖς	14	andamos	direct
romanos	8	4	10	μὴ	15	conforme	direct
romanos	8	4	11	κατὰ	16	a	direct
romanos	8	4	12	σάρκα	17	la	direct
romanos	8	4	13	περιπατοῦσιν	18	carne,	direct
romanos	8	4	14	ἀλλὰ	19,20	sino conforme	expanded
romanos	8	4	15	κατὰ	21	al	direct
romanos	8	4	16	πνεῦμα·	22	Espíritu.	direct
