BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
romanos	15	11	01	καὶ	01,02	Y de	expanded
romanos	15	11	02	πάλιν·	03	nuevo:	direct
romanos	15	11	03	Αἰνεῖτε,	04	«ALABEN	direct
romanos	15	11	04	⸂πάντα	05	AL	direct
romanos	15	11	05	τὰ	06	SEÑOR	direct
romanos	15	11	06	ἔθνη,	07	TODOS	direct
romanos	15	11	07	τὸν	08	LOS	direct
romanos	15	11	08	κύριον⸃,	09	GENTILES,	direct
romanos	15	11	09	καὶ	10,11	Y TODOS	expanded
romanos	15	11	10	⸀ἐπαινεσάτωσαν	12	LOS	direct
romanos	15	11	11	αὐτὸν	13	PUEBLOS	direct
romanos	15	11	12	πάντες	14	LO	direct
romanos	15	11	13	οἱ	15	ALABEN».	direct
romanos	15	11	14	λαοί.	-	-	missing
