BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
filemon	1	12	01	ὃν	01	Y	direct
filemon	1	12	02	ἀνέπεμψά	02	te	direct
filemon	1	12	03	⸂σοι	03	lo	direct
filemon	1	12	04	αὐτόν,	04	he	direct
filemon	1	12	05	τοῦτʼ	05	vuelto	direct
filemon	1	12	06	ἔστιν	06	a	direct
filemon	1	12	07	τὰ	07	enviar	direct
filemon	1	12	08	ἐμὰ	08	en	direct
filemon	1	12	09	σπλάγχνα⸃·	09	persona,	direct
