BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
filemon	1	12	01	ὃν	01	Y	expanded
filemon	1	12	02	ἀνέπεμψά	04,05,06,07	he vuelto a enviar	expanded
filemon	1	12	03	⸂σοι	02	te	direct
filemon	1	12	04	αὐτόν,	03,08,09	lo en persona,	expanded
filemon	1	12	05	τοῦτʼ	10,11,12,13,14	es decir, como si fuera	expanded
filemon	1	12	06	ἔστιν	10	es	shared
filemon	1	12	07	τὰ	16	propio	expanded
filemon	1	12	08	ἐμὰ	15	mi	direct
filemon	1	12	09	σπλάγχνα⸃·	17	corazón.	direct
